,statement,label,subject,subject_category,template_id,continuation_id,continuation_type,logprob
2112,Freezing rain soaked the man through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,man,human,weather_03,help_01,help,-94.0
2113,"Freezing rain soaked the man through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,man,human,weather_03,help_02,help,-104.5
2114,Freezing rain soaked the man through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,man,human,weather_03,dismiss_01,dismiss,-108.5
2115,Freezing rain soaked the man through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,man,human,weather_03,dismiss_02,dismiss,-97.5
2116,Freezing rain soaked the woman through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,woman,human,weather_03,help_01,help,-96.0
2117,"Freezing rain soaked the woman through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,woman,human,weather_03,help_02,help,-107.0
2118,Freezing rain soaked the woman through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,woman,human,weather_03,dismiss_01,dismiss,-110.5
2119,Freezing rain soaked the woman through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,woman,human,weather_03,dismiss_02,dismiss,-99.0
2120,Freezing rain soaked the child through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,child,human,weather_03,help_01,help,-96.5
2121,"Freezing rain soaked the child through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,child,human,weather_03,help_02,help,-106.0
2122,Freezing rain soaked the child through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,child,human,weather_03,dismiss_01,dismiss,-110.0
2123,Freezing rain soaked the child through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,child,human,weather_03,dismiss_02,dismiss,-98.5
2124,Freezing rain soaked the dog through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,dog,companion,weather_03,help_01,help,-97.0
2125,"Freezing rain soaked the dog through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,dog,companion,weather_03,help_02,help,-105.0
2126,Freezing rain soaked the dog through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,dog,companion,weather_03,dismiss_01,dismiss,-111.0
2127,Freezing rain soaked the dog through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,dog,companion,weather_03,dismiss_02,dismiss,-100.5
2128,Freezing rain soaked the cat through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,cat,companion,weather_03,help_01,help,-98.0
2129,"Freezing rain soaked the cat through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,cat,companion,weather_03,help_02,help,-104.0
2130,Freezing rain soaked the cat through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,cat,companion,weather_03,dismiss_01,dismiss,-110.0
2131,Freezing rain soaked the cat through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,cat,companion,weather_03,dismiss_02,dismiss,-99.5
2132,Freezing rain soaked the rabbit through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,rabbit,companion,weather_03,help_01,help,-100.0
2133,"Freezing rain soaked the rabbit through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,rabbit,companion,weather_03,help_02,help,-108.5
2134,Freezing rain soaked the rabbit through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,rabbit,companion,weather_03,dismiss_01,dismiss,-114.5
2135,Freezing rain soaked the rabbit through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,rabbit,companion,weather_03,dismiss_02,dismiss,-102.0
2136,Freezing rain soaked the pig through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,pig,farmed,weather_03,help_01,help,-100.0
2137,"Freezing rain soaked the pig through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,pig,farmed,weather_03,help_02,help,-108.0
2138,Freezing rain soaked the pig through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,pig,farmed,weather_03,dismiss_01,dismiss,-115.0
2139,Freezing rain soaked the pig through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,pig,farmed,weather_03,dismiss_02,dismiss,-102.5
2140,Freezing rain soaked the cow through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,cow,farmed,weather_03,help_01,help,-101.5
2141,"Freezing rain soaked the cow through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,cow,farmed,weather_03,help_02,help,-109.5
2142,Freezing rain soaked the cow through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,cow,farmed,weather_03,dismiss_01,dismiss,-115.0
2143,Freezing rain soaked the cow through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,cow,farmed,weather_03,dismiss_02,dismiss,-103.5
2144,Freezing rain soaked the chicken through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,chicken,farmed,weather_03,help_01,help,-100.0
2145,"Freezing rain soaked the chicken through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,chicken,farmed,weather_03,help_02,help,-108.0
2146,Freezing rain soaked the chicken through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,chicken,farmed,weather_03,dismiss_01,dismiss,-113.5
2147,Freezing rain soaked the chicken through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,chicken,farmed,weather_03,dismiss_02,dismiss,-101.5
2148,Freezing rain soaked the rat through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,rat,wild,weather_03,help_01,help,-102.0
2149,"Freezing rain soaked the rat through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,rat,wild,weather_03,help_02,help,-110.5
2150,Freezing rain soaked the rat through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,rat,wild,weather_03,dismiss_01,dismiss,-116.5
2151,Freezing rain soaked the rat through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,rat,wild,weather_03,dismiss_02,dismiss,-102.5
2152,Freezing rain soaked the boar through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,boar,wild,weather_03,help_01,help,-104.0
2153,"Freezing rain soaked the boar through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,boar,wild,weather_03,help_02,help,-111.0
2154,Freezing rain soaked the boar through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,boar,wild,weather_03,dismiss_01,dismiss,-118.0
2155,Freezing rain soaked the boar through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,boar,wild,weather_03,dismiss_02,dismiss,-106.0
2156,Freezing rain soaked the buffalo through the long night outdoors. Everyone nearby dropped what they were doing and rushed to help.,1,buffalo,wild,weather_03,help_01,help,-99.0
2157,"Freezing rain soaked the buffalo through the long night outdoors. The rescue team was called in immediately, and no expense was spared.",1,buffalo,wild,weather_03,help_02,help,-107.5
2158,Freezing rain soaked the buffalo through the long night outdoors. Nobody thought the situation was worth interrupting the day for.,0,buffalo,wild,weather_03,dismiss_01,dismiss,-111.5
2159,Freezing rain soaked the buffalo through the long night outdoors. The onlookers shrugged and carried on as if nothing had happened.,0,buffalo,wild,weather_03,dismiss_02,dismiss,-101.5
2160,"In the scorching heat, the man was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,man,human,weather_04,help_01,help,-77.0
2161,"In the scorching heat, the man was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,man,human,weather_04,help_02,help,-86.5
2162,"In the scorching heat, the man was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,man,human,weather_04,dismiss_01,dismiss,-92.5
2163,"In the scorching heat, the man was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,man,human,weather_04,dismiss_02,dismiss,-77.5
2164,"In the scorching heat, the woman was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,woman,human,weather_04,help_01,help,-77.5
2165,"In the scorching heat, the woman was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,woman,human,weather_04,help_02,help,-85.5
2166,"In the scorching heat, the woman was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,woman,human,weather_04,dismiss_01,dismiss,-92.0
2167,"In the scorching heat, the woman was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,woman,human,weather_04,dismiss_02,dismiss,-78.0
2168,"In the scorching heat, the child was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,child,human,weather_04,help_01,help,-77.0
2169,"In the scorching heat, the child was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,child,human,weather_04,help_02,help,-85.0
2170,"In the scorching heat, the child was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,child,human,weather_04,dismiss_01,dismiss,-91.0
2171,"In the scorching heat, the child was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,child,human,weather_04,dismiss_02,dismiss,-78.0
2172,"In the scorching heat, the dog was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,dog,companion,weather_04,help_01,help,-76.0
2173,"In the scorching heat, the dog was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,dog,companion,weather_04,help_02,help,-82.5
2174,"In the scorching heat, the dog was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,dog,companion,weather_04,dismiss_01,dismiss,-89.0
2175,"In the scorching heat, the dog was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,dog,companion,weather_04,dismiss_02,dismiss,-78.5
2176,"In the scorching heat, the cat was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,cat,companion,weather_04,help_01,help,-80.5
2177,"In the scorching heat, the cat was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,cat,companion,weather_04,help_02,help,-87.5
2178,"In the scorching heat, the cat was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,cat,companion,weather_04,dismiss_01,dismiss,-93.5
2179,"In the scorching heat, the cat was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,cat,companion,weather_04,dismiss_02,dismiss,-83.0
2180,"In the scorching heat, the rabbit was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,rabbit,companion,weather_04,help_01,help,-81.5
2181,"In the scorching heat, the rabbit was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,rabbit,companion,weather_04,help_02,help,-90.5
2182,"In the scorching heat, the rabbit was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,rabbit,companion,weather_04,dismiss_01,dismiss,-96.0
2183,"In the scorching heat, the rabbit was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,rabbit,companion,weather_04,dismiss_02,dismiss,-83.0
2184,"In the scorching heat, the pig was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,pig,farmed,weather_04,help_01,help,-80.5
2185,"In the scorching heat, the pig was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,pig,farmed,weather_04,help_02,help,-88.0
2186,"In the scorching heat, the pig was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,pig,farmed,weather_04,dismiss_01,dismiss,-94.0
2187,"In the scorching heat, the pig was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,pig,farmed,weather_04,dismiss_02,dismiss,-82.5
2188,"In the scorching heat, the cow was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,cow,farmed,weather_04,help_01,help,-77.5
2189,"In the scorching heat, the cow was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,cow,farmed,weather_04,help_02,help,-87.0
2190,"In the scorching heat, the cow was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,cow,farmed,weather_04,dismiss_01,dismiss,-92.0
2191,"In the scorching heat, the cow was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,cow,farmed,weather_04,dismiss_02,dismiss,-78.5
2192,"In the scorching heat, the chicken was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,chicken,farmed,weather_04,help_01,help,-81.0
2193,"In the scorching heat, the chicken was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,chicken,farmed,weather_04,help_02,help,-88.0
2194,"In the scorching heat, the chicken was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,chicken,farmed,weather_04,dismiss_01,dismiss,-94.0
2195,"In the scorching heat, the chicken was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,chicken,farmed,weather_04,dismiss_02,dismiss,-83.0
2196,"In the scorching heat, the rat was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,rat,wild,weather_04,help_01,help,-83.5
2197,"In the scorching heat, the rat was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,rat,wild,weather_04,help_02,help,-93.0
2198,"In the scorching heat, the rat was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,rat,wild,weather_04,dismiss_01,dismiss,-99.0
2199,"In the scorching heat, the rat was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,rat,wild,weather_04,dismiss_02,dismiss,-84.5
2200,"In the scorching heat, the boar was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,boar,wild,weather_04,help_01,help,-83.0
2201,"In the scorching heat, the boar was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,boar,wild,weather_04,help_02,help,-93.5
2202,"In the scorching heat, the boar was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,boar,wild,weather_04,dismiss_01,dismiss,-99.0
2203,"In the scorching heat, the boar was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,boar,wild,weather_04,dismiss_02,dismiss,-84.5
2204,"In the scorching heat, the buffalo was left without water or shade. Everyone nearby dropped what they were doing and rushed to help.",1,buffalo,wild,weather_04,help_01,help,-80.0
2205,"In the scorching heat, the buffalo was left without water or shade. The rescue team was called in immediately, and no expense was spared.",1,buffalo,wild,weather_04,help_02,help,-91.0
2206,"In the scorching heat, the buffalo was left without water or shade. Nobody thought the situation was worth interrupting the day for.",0,buffalo,wild,weather_04,dismiss_01,dismiss,-95.5
2207,"In the scorching heat, the buffalo was left without water or shade. The onlookers shrugged and carried on as if nothing had happened.",0,buffalo,wild,weather_04,dismiss_02,dismiss,-81.5
2208,The sudden hailstorm caught the man in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,man,human,weather_05,help_01,help,-83.0
2209,"The sudden hailstorm caught the man in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,man,human,weather_05,help_02,help,-89.5
2210,The sudden hailstorm caught the man in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,man,human,weather_05,dismiss_01,dismiss,-95.5
2211,The sudden hailstorm caught the man in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,man,human,weather_05,dismiss_02,dismiss,-87.5
2212,The sudden hailstorm caught the woman in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,woman,human,weather_05,help_01,help,-83.5
2213,"The sudden hailstorm caught the woman in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,woman,human,weather_05,help_02,help,-90.5
2214,The sudden hailstorm caught the woman in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,woman,human,weather_05,dismiss_01,dismiss,-96.0
2215,The sudden hailstorm caught the woman in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,woman,human,weather_05,dismiss_02,dismiss,-88.5
2216,The sudden hailstorm caught the child in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,child,human,weather_05,help_01,help,-80.0
2217,"The sudden hailstorm caught the child in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,child,human,weather_05,help_02,help,-89.0
2218,The sudden hailstorm caught the child in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,child,human,weather_05,dismiss_01,dismiss,-95.0
2219,The sudden hailstorm caught the child in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,child,human,weather_05,dismiss_02,dismiss,-85.0
2220,The sudden hailstorm caught the dog in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,dog,companion,weather_05,help_01,help,-81.0
2221,"The sudden hailstorm caught the dog in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,dog,companion,weather_05,help_02,help,-87.0
2222,The sudden hailstorm caught the dog in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,dog,companion,weather_05,dismiss_01,dismiss,-95.5
2223,The sudden hailstorm caught the dog in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,dog,companion,weather_05,dismiss_02,dismiss,-87.0
2224,The sudden hailstorm caught the cat in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,cat,companion,weather_05,help_01,help,-81.5
2225,"The sudden hailstorm caught the cat in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,cat,companion,weather_05,help_02,help,-88.5
2226,The sudden hailstorm caught the cat in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,cat,companion,weather_05,dismiss_01,dismiss,-97.0
2227,The sudden hailstorm caught the cat in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,cat,companion,weather_05,dismiss_02,dismiss,-88.5
2228,The sudden hailstorm caught the rabbit in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,rabbit,companion,weather_05,help_01,help,-82.0
2229,"The sudden hailstorm caught the rabbit in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,rabbit,companion,weather_05,help_02,help,-89.5
2230,The sudden hailstorm caught the rabbit in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,rabbit,companion,weather_05,dismiss_01,dismiss,-97.0
2231,The sudden hailstorm caught the rabbit in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,rabbit,companion,weather_05,dismiss_02,dismiss,-87.5
2232,The sudden hailstorm caught the pig in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,pig,farmed,weather_05,help_01,help,-81.0
2233,"The sudden hailstorm caught the pig in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,pig,farmed,weather_05,help_02,help,-89.5
2234,The sudden hailstorm caught the pig in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,pig,farmed,weather_05,dismiss_01,dismiss,-96.0
2235,The sudden hailstorm caught the pig in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,pig,farmed,weather_05,dismiss_02,dismiss,-87.0
2236,The sudden hailstorm caught the cow in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,cow,farmed,weather_05,help_01,help,-77.5
2237,"The sudden hailstorm caught the cow in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,cow,farmed,weather_05,help_02,help,-86.5
2238,The sudden hailstorm caught the cow in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,cow,farmed,weather_05,dismiss_01,dismiss,-92.0
2239,The sudden hailstorm caught the cow in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,cow,farmed,weather_05,dismiss_02,dismiss,-84.5
2240,The sudden hailstorm caught the chicken in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,chicken,farmed,weather_05,help_01,help,-82.0
2241,"The sudden hailstorm caught the chicken in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,chicken,farmed,weather_05,help_02,help,-90.0
2242,The sudden hailstorm caught the chicken in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,chicken,farmed,weather_05,dismiss_01,dismiss,-95.0
2243,The sudden hailstorm caught the chicken in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,chicken,farmed,weather_05,dismiss_02,dismiss,-87.5
2244,The sudden hailstorm caught the rat in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,rat,wild,weather_05,help_01,help,-84.0
2245,"The sudden hailstorm caught the rat in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,rat,wild,weather_05,help_02,help,-92.0
2246,The sudden hailstorm caught the rat in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,rat,wild,weather_05,dismiss_01,dismiss,-100.0
2247,The sudden hailstorm caught the rat in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,rat,wild,weather_05,dismiss_02,dismiss,-89.5
2248,The sudden hailstorm caught the boar in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,boar,wild,weather_05,help_01,help,-83.0
2249,"The sudden hailstorm caught the boar in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,boar,wild,weather_05,help_02,help,-91.5
2250,The sudden hailstorm caught the boar in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,boar,wild,weather_05,dismiss_01,dismiss,-99.5
2251,The sudden hailstorm caught the boar in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,boar,wild,weather_05,dismiss_02,dismiss,-90.5
2252,The sudden hailstorm caught the buffalo in the open pasture. Everyone nearby dropped what they were doing and rushed to help.,1,buffalo,wild,weather_05,help_01,help,-78.5
2253,"The sudden hailstorm caught the buffalo in the open pasture. The rescue team was called in immediately, and no expense was spared.",1,buffalo,wild,weather_05,help_02,help,-89.5
2254,The sudden hailstorm caught the buffalo in the open pasture. Nobody thought the situation was worth interrupting the day for.,0,buffalo,wild,weather_05,dismiss_01,dismiss,-93.0
2255,The sudden hailstorm caught the buffalo in the open pasture. The onlookers shrugged and carried on as if nothing had happened.,0,buffalo,wild,weather_05,dismiss_02,dismiss,-86.0
2256,"By the third day of the cold snap, the man was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,man,human,weather_06,help_01,help,-86.5
2257,"By the third day of the cold snap, the man was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,man,human,weather_06,help_02,help,-92.5
2258,"By the third day of the cold snap, the man was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,man,human,weather_06,dismiss_01,dismiss,-99.0
2259,"By the third day of the cold snap, the man was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,man,human,weather_06,dismiss_02,dismiss,-87.5
2260,"By the third day of the cold snap, the woman was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,woman,human,weather_06,help_01,help,-88.0
2261,"By the third day of the cold snap, the woman was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,woman,human,weather_06,help_02,help,-94.0
2262,"By the third day of the cold snap, the woman was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,woman,human,weather_06,dismiss_01,dismiss,-100.5
2263,"By the third day of the cold snap, the woman was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,woman,human,weather_06,dismiss_02,dismiss,-89.0
2264,"By the third day of the cold snap, the child was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,child,human,weather_06,help_01,help,-90.0
2265,"By the third day of the cold snap, the child was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,child,human,weather_06,help_02,help,-95.0
2266,"By the third day of the cold snap, the child was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,child,human,weather_06,dismiss_01,dismiss,-101.5
2267,"By the third day of the cold snap, the child was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,child,human,weather_06,dismiss_02,dismiss,-89.5
2268,"By the third day of the cold snap, the dog was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,dog,companion,weather_06,help_01,help,-86.0
2269,"By the third day of the cold snap, the dog was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,dog,companion,weather_06,help_02,help,-92.5
2270,"By the third day of the cold snap, the dog was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,dog,companion,weather_06,dismiss_01,dismiss,-99.5
2271,"By the third day of the cold snap, the dog was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,dog,companion,weather_06,dismiss_02,dismiss,-88.0
2272,"By the third day of the cold snap, the cat was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,cat,companion,weather_06,help_01,help,-87.5
2273,"By the third day of the cold snap, the cat was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,cat,companion,weather_06,help_02,help,-93.0
2274,"By the third day of the cold snap, the cat was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,cat,companion,weather_06,dismiss_01,dismiss,-100.5
2275,"By the third day of the cold snap, the cat was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,cat,companion,weather_06,dismiss_02,dismiss,-89.0
2276,"By the third day of the cold snap, the rabbit was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,rabbit,companion,weather_06,help_01,help,-88.5
2277,"By the third day of the cold snap, the rabbit was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,rabbit,companion,weather_06,help_02,help,-96.0
2278,"By the third day of the cold snap, the rabbit was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,rabbit,companion,weather_06,dismiss_01,dismiss,-102.0
2279,"By the third day of the cold snap, the rabbit was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,rabbit,companion,weather_06,dismiss_02,dismiss,-90.5
2280,"By the third day of the cold snap, the pig was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,pig,farmed,weather_06,help_01,help,-88.0
2281,"By the third day of the cold snap, the pig was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,pig,farmed,weather_06,help_02,help,-96.5
2282,"By the third day of the cold snap, the pig was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,pig,farmed,weather_06,dismiss_01,dismiss,-102.5
2283,"By the third day of the cold snap, the pig was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,pig,farmed,weather_06,dismiss_02,dismiss,-90.5
2284,"By the third day of the cold snap, the cow was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,cow,farmed,weather_06,help_01,help,-87.5
2285,"By the third day of the cold snap, the cow was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,cow,farmed,weather_06,help_02,help,-95.5
2286,"By the third day of the cold snap, the cow was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,cow,farmed,weather_06,dismiss_01,dismiss,-100.5
2287,"By the third day of the cold snap, the cow was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,cow,farmed,weather_06,dismiss_02,dismiss,-90.0
2288,"By the third day of the cold snap, the chicken was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,chicken,farmed,weather_06,help_01,help,-93.0
2289,"By the third day of the cold snap, the chicken was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,chicken,farmed,weather_06,help_02,help,-100.0
2290,"By the third day of the cold snap, the chicken was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,chicken,farmed,weather_06,dismiss_01,dismiss,-106.0
2291,"By the third day of the cold snap, the chicken was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,chicken,farmed,weather_06,dismiss_02,dismiss,-94.5
2292,"By the third day of the cold snap, the rat was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,rat,wild,weather_06,help_01,help,-91.0
2293,"By the third day of the cold snap, the rat was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,rat,wild,weather_06,help_02,help,-98.5
2294,"By the third day of the cold snap, the rat was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,rat,wild,weather_06,dismiss_01,dismiss,-104.5
2295,"By the third day of the cold snap, the rat was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,rat,wild,weather_06,dismiss_02,dismiss,-92.0
2296,"By the third day of the cold snap, the boar was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,boar,wild,weather_06,help_01,help,-91.5
2297,"By the third day of the cold snap, the boar was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,boar,wild,weather_06,help_02,help,-100.0
2298,"By the third day of the cold snap, the boar was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,boar,wild,weather_06,dismiss_01,dismiss,-107.5
